TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3,SUPP_INFO,CONS_OBJ
Polygon,9380,9380,1,Peștera Ghețarul Scărișoara,Peștera Ghețarul Scărișoara,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.156469697952271,0.156469610520813,Not Applicable,0,Designated,1999,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183587,183587,1,Vulcanii Noroioși de la Băile Homorod,Vulcanii Noroioși de la Băile Homorod,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.0214209008216858,0.0214209604037985,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183687,183687,1,Microcanionul în bazalt de la Hoghiz,Microcanionul în bazalt de la Hoghiz,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.967368011474609,0.967368055855424,Not Applicable,0,Designated,1980,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183723,183723,1,Focul Viu - Lopătari,Focul Viu - Lopătari,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,3.38999996893108e-05,3.38876069695021e-05,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183564,183564,1,Locul fosilifer Soceni,Locul fosilifer Soceni,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.029455099105835,0.029455138508649,Not Applicable,0,Designated,1955,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,11151,11151,1,Domogled,Domogled,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,35.2044799804687,35.2044814733039,Not Applicable,0,Designated,1994,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183489,183489,1,Peștera Stanciului,Peștera Stanciului,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.0859280967712402,0.0859280605456295,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183964,183964,1,Poiana Florilor,Poiana Florilor,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.17539909362793,0.175399141282716,Not Applicable,0,Designated,1981,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183796,183796,1,"Fânațele Clujului - ""La Craiu","Fânațele Clujului - ""La Craiu",Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.0199758994579315,0.0199758310478923,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,9388,9388,1,Corbu - Nuntași - Histria,Corbu - Nuntași - Histria,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,18.0277770996094,18.0277765876939,Not Reported,0,Designated,2000,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184000,184000,1,Pădurea Dancu,Pădurea Dancu,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.0911684989929199,0.0911683692168463,Not Applicable,0,Designated,1994,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184166,184166,1,Lacul Adunații de Geormane,Lacul Adunații de Geormane,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,1.1974828338623,1.19748275703266,Not Applicable,0,Designated,1994,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,11785,11785,1,Pietrosul Mare,Pietrosul Mare,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,36.25484375,36.2548425676218,Not Applicable,0,Designated,1932,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183855,183855,1,Pădurea Camnița,Pădurea Camnița,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.0432540988922119,0.0432541159567729,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184125,184125,1,Pădurea Esechioi,Pădurea Esechioi,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.42374439239502,0.423744469028516,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,9377,9377,1,"Fânațele Clujului - ""La Copârșaie","Fânațele Clujului - ""La Copârșaie",Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,1.37143814086914,1.37143816929765,Not Applicable,0,Designated,1932,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,31714,31714,1,Grindul Lupilor,Grindul Lupilor,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,1.18055880547277,21.45044921875,21.4504408397333,Not Reported,0,Designated,2000,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184157,184157,1,Mestecănișul Reci - Bălțile de la Ozun - Sânt,Mestecănișul Reci - Bălțile de la Ozun - Sânt,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,21.2560693359375,21.2560695339877,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,63636,63636,1,Vama Veche - 2 Mai,Vama Veche - 2 Mai,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,2,73.0760888671875,73.0645668654917,73.0760888671875,73.097193974139,Not Reported,0,Designated,2000,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184098,184098,1,Dealul Allah Bair,Dealul Allah Bair,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,1.93351745605469,1.93351750836704,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184164,184164,1,Balta Cilieni - Băilești,Balta Cilieni - Băilești,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.691314315795898,0.691314360042639,Not Applicable,0,Designated,1994,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183596,183596,1,Peștera Gura Dobrogei,Peștera Gura Dobrogei,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.367431602478027,0.367431582570338,Not Applicable,0,Designated,1970,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184155,184155,1,Cheile Tătarului,Cheile Tătarului,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,2.34704391479492,2.34704384628727,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183532,183532,1,Pădurea Pogănești,Pădurea Pogănești,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.332514190673828,0.332514189070614,Not Applicable,0,Designated,1994,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183589,183589,1,Pereții calcaroși de la Petroșani,Pereții calcaroși de la Petroșani,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.0667796993255615,0.0667797388761208,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184132,184132,1,Pădurea Barcului,Pădurea Barcului,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.28506290435791,0.285062921943339,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184030,184030,1,Piatra Șoimilor,Piatra Șoimilor,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.14197850227356,0.141978529373637,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184025,184025,1,Pădurea Borovăț,Pădurea Borovăț,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.341445808410645,0.341445619376423,Not Applicable,0,Designated,1994,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183910,183910,1,Cheile Râmețului,Cheile Râmețului,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,1.98390228271484,1.98390225339612,Not Applicable,0,Designated,1969,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183928,183928,1,Pădurea Sloboda,Pădurea Sloboda,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.669965591430664,0.669965497660308,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183628,183628,1,Avenul din Șesuri,Avenul din Șesuri,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.183953304290771,0.183953303762826,Not Applicable,0,Designated,1999,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183909,183909,1,Cheile Ampoiței,Cheile Ampoiței,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.584892692565918,0.584892735931863,Not Applicable,0,Designated,1999,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183895,183895,1,Cheile Cibului,Cheile Cibului,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.308866596221924,0.30886662249381,Not Applicable,0,Designated,1999,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183659,183659,1,Piatra Varului,Piatra Varului,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.00326599985361099,0.00326595491859722,Not Applicable,0,Designated,1999,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183660,183660,1,Peștera Vârtopașu,Peștera Vârtopașu,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.017098400592804,0.0170983981447978,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183492,183492,1,Pădurea de stejar pufos de la Carand,Pădurea de stejar pufos de la Carand,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.0222006011009216,0.0222006228854567,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183627,183627,1,Peștera Pojarul Poliței,Peștera Pojarul Poliței,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.205553302764893,0.205553316486515,Not Applicable,0,Designated,1999,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183967,183967,1,Insula Igriș,Insula Igriș,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.0760551023483276,0.0760550913229872,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183803,183803,1,Stratele cu Aptychus de la Pojorâta,Stratele cu Aptychus de la Pojorâta,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.00489129990339279,0.00489129925325938,Not Applicable,0,Designated,1954,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183984,183984,1,Pădurea de larice Coștiui,Pădurea de larice Coștiui,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.0251216006278992,0.0251216442454107,Not Applicable,0,Designated,1977,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,14605,14605,1,Rezervația geologică  Agighiol,Rezervația geologică  Agighiol,Monument al naturii,Natural monument,National,III,Not Applicable,0,0,0,0.127845497131348,0.127845526837858,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183903,183903,1,Ocnele Mari,Ocnele Mari,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.0739486980438232,0.0739487253009345,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,14603,14603,1,Focul Viu de la Andreiașu de Jos,Focul Viu de la Andreiașu de Jos,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.409394416809082,0.40939436251943,Not Applicable,0,Designated,1973,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,11782,11782,1,Pădurea Mociar,Pădurea Mociar,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.502827987670898,0.502827979172742,Not Applicable,0,Designated,1993,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183735,183735,1,Peștera Toșorog,Peștera Toșorog,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.00255199998617172,0.00255198316686675,Not Applicable,0,Designated,1971,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183901,183901,1,Rezervația paleontologică Golești,Rezervația paleontologică Golești,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.0136056005954742,0.013605647032414,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184118,184118,1,Fâneața de la Glodeni,Fâneața de la Glodeni,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.105915699005127,0.105915594874568,Not Applicable,0,Designated,1973,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183850,183850,1,Calcarele de Rona,Calcarele de Rona,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.00330859988927841,0.0033086131818527,Not Applicable,0,Designated,1975,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183833,183833,1,"Pădurea ""La Castani","Pădurea ""La Castani",rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.11809009552002,0.118090115075018,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,11161,11161,1,Tinovul Găina - Lucina,Tinovul Găina - Lucina,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.0112184000015259,0.0112184293459719,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183835,183835,1,Rezervația peisagistică Tusa - Barcău,Rezervația peisagistică Tusa - Barcău,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.414937782287598,0.414937802394229,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184103,184103,1,Dealul Zackel,Dealul Zackel,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.0673388004302979,0.0673387428343965,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183482,183482,1,Pădurea Bistra,Pădurea Bistra,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.122469301223755,0.122469364081542,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,11763,11763,1,Pădurea Hârboanca,Pădurea Hârboanca,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.450789604187012,0.450789586107952,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183752,183752,1,Avenul Piciorul Boului,Avenul Piciorul Boului,Monument al naturii,Natural monument,National,III,Not Applicable,0,0,0,0.0388459992408752,0.0388460164159134,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183750,183750,1,Piramidele de la Slătioara,Piramidele de la Slătioara,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.0988350963592529,0.0988351358627194,Not Applicable,0,Designated,1983,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,193212,193212,1,Lacul lui Bârca,Lacul lui Bârca,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.130478296279907,0.130478376790363,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184086,184086,1,Șuvara Sașilor,Șuvara Sașilor,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.284699993133545,0.284700046006834,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,11163,11163,1,Codrul Secular Slătioara,Codrul Secular Slătioara,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,10.0227612304688,10.0227613870876,Not Applicable,0,Designated,1941,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183869,183869,1,Pădurea Verdele - Cheile Nărujei II,Pădurea Verdele - Cheile Nărujei II,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,2.82337036132812,2.82337051084985,Not Applicable,0,Designated,1990,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183769,183769,1,Calcarele eocene de la Turnu Roșu - Porcești,Calcarele eocene de la Turnu Roșu - Porcești,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.679520721435547,0.679520743014973,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183937,183937,1,Rezervația de liliac Fântâna Mare,Rezervația de liliac Fântâna Mare,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.0631650018692017,0.063165027327753,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,193259,193259,1,Muchiile Cernei - Iaila,Muchiile Cernei - Iaila,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,19.0000622558594,19.0000626930292,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183733,183733,1,Peștera Clopot,Peștera Clopot,Monument al naturii,Natural monument,National,III,Not Applicable,0,0,0,0.00558459997177124,0.00558460856279559,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,193261,193261,1,Valea Mahomencea,Valea Mahomencea,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,10.5168725585938,10.5168721526542,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183950,183950,1,Pădurea Niculițel,Pădurea Niculițel,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,1.79267730712891,1.79267853027723,Not Applicable,0,Designated,1927,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
